"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_889_PI426227498",95,25,316,"222785303_EZ013937.1","222785303_EZ013937.1_333-437","CUST_889_PI426227498","FALSE","gi|222785303_EZ013937.1_333-437","EZ013937.1","EZ013937.1","EZ013937","mitogen-activated protein kinase 8 interacting protein 3","C-jun-amino-terminal kinase-interacting protein 3 (MAPK8IP3)","C-jun-amino-terminal kinase-interacting protein 3 (MAPK8IP3)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.657266253352031,1.20546049278042,0.942006449894647,0.37486827645215,0.843159255297471,-5.41640324959879
"CUST_141_PI426227486",92,11,815,"222782215_EZ010886.1","222782215_EZ010886.1_33-1140","CUST_141_PI426227486","FALSE","gi|222782215_EZ010886.1_33-1140","EZ010886.1","EZ010886.1","EZ010886","iq motif containing b1","IQ calmodulin-binding motif-containing  protein 1 (Iqcb1","IQ calmodulin-binding motif-containing  protein 1 (Iqcb1","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.367658901153239,0.327533997185582,0.941712660317144,0.375009481604871,0.843159255297471,-5.41665843950815
"CUST_278_PI426266615",55,96,6759,"MGID_135_142_176","MGID_135_142_176","CUST_278_PI426266615","FALSE","","MGID_135","EZ011865.1","MGID_135","","Heat shock protein HSP 90-alpha 1 (HSP90AA1)","Heat shock protein HSP 90-alpha 1 (HSP90AA1)","","protein modification","(revisit)","molecular chaperone","MF","Acropora millepora","coral",NA,NA,-0.310412721303605,5.23087455376592,-0.941083324611512,0.375312094745872,0.843159255297471,-5.41720488219572
"CUST_124_PI426266615",91,24,891,"AF507185_15_52","AF507185_15_52","CUST_124_PI426266615","FALSE","","AF507185","AF507185.1","AF507185","","calmodulin","calmodulin","","calcium signaling","calcium ion binding","signaling","MF","Acropora sp.","coral",NA,NA,-0.392985879299102,0.297204211077044,-0.940632853154898,0.375528813405141,0.843159255297471,-5.41759584597542
"CUST_241_PI426266615",91,134,836,"GST_cont(10A)_138_17","GST_cont(10A)_138_173","CUST_241_PI426266615","FALSE","","GST_cont(10A)","JK845949.1","JK845949","","Dystonin (DST)","Dystonin (DST)","","cytoskeletal","cell adhesion_cell motility_wounding","cytoskeletal organization","MF","Montastraea cavernosa","coral",NA,NA,-0.392985879299102,0.297204211077044,-0.940632853154898,0.375528813405141,0.843159255297471,-5.41759584597542
"CUST_132_PI426226868",86,138,1654,"222801388_EZ029776.1","222801388_EZ029776.1_114-1322","CUST_132_PI426226868","FALSE","gi|222801388_EZ029776.1_114-1322","EZ029776.1","EZ029776.1","EZ029776","gtp-binding nuclear protein ran","GTP-binding nuclear protein Ran (ran)","GTP-binding nuclear protein Ran (ran)","","cell cycle regulation","(revisit)","cell cycle regulation","NCF","Acropora millepora","coral",NA,NA,-0.322387307946882,0.15452028881516,-0.940525569515363,0.375580440536076,0.843159255297471,-5.41768893596669
"CUST_14_PI426266594",58,22,6304,"75858846_DQ144991.1","75858846_DQ144991.1_631-849","CUST_14_PI426266594","FALSE","gi|75858846_DQ144991.1_631-849","DQ144991.1","DQ144991.1","DQ144991","","ubiquitin specific peptidase 40 (USP40)","ubiquitin specific peptidase 40 (USP40)","","protein ubiquitination","(revisit)","protein modification","ZOOX - protein modification","Symbiodinium sp. clade C","zooxanthellae",NA,NA,-0.322387307946882,0.15452028881516,-0.940525569515363,0.375580440536076,0.843159255297471,-5.41768893596669
"CUST_126_PI426232937",75,13,3602,"AY149134.1","AY149134.1","CUST_126_PI426232937","FALSE","gb|AY149134.1|gi|23986408","AY149134.1","AY149134.1","AY149134","","peridinin chlorophyll-a binding protein apoprotein precursor","peridinin chlorophyll-a binding protein apoprotein (pcp)","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0.388410655435923,0.592005155884868,0.939451763573817,0.376097469311398,0.843159255297471,-5.41862022370821
"CUST_860_PI426227498",90,35,1131,"222785152_EZ013786.1","222785152_EZ013786.1_87-1855","CUST_860_PI426227498","FALSE","gi|222785152_EZ013786.1_87-1855","EZ013786.1","EZ013786.1","EZ013786","nemo like kinase","Serine/threonine kinase NLK (NLK","Serine/threonine kinase NLK (NLK","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.369267671326036,0.391558115924381,0.938761019349084,0.376430336590379,0.843159255297471,-5.41921885464048
"CUST_136_PI426232940",95,105,276,"160430743_EU130573.1","160430743_EU130573.1_151-1338","CUST_136_PI426232940","FALSE","gi|160430743_EU130573.1_151-1338","EU130573.1","EU130573.1","EU130573","cytochrome oxidase subunit I (cox1)","cytochrome oxidase subunit I (cox1)","cytochrome oxidase subunit I (cox1); MT-CO1","","cell respiration","ETC","cellular respiration","NCF","Symbiodinium microadriaticum","zooxanthellae",NA,NA,-0.225164936606187,6.30147099375304,-0.938754588374003,0.376433436683786,0.843159255297471,-5.41922442641673
"CUST_98_PI426266615",85,18,1878,"Ac_9_161_195","Ac_9_161_195","CUST_98_PI426266615","FALSE","","Ac_9","EZ033943","Ac_9","","DNA-3-methyladenine glycosylase (Mpg)","DNA-3-methyladenine glycosylase (Mpg)","","DNA damage repair","(revisit)","DNA repair","SR","Acropora millepora","coral",NA,NA,-0.465906268201629,0.394703435385209,-0.938495115516176,0.376558533092128,0.843159255297471,-5.41944920817311
"CUST_208_PI426266615",61,22,5812,"DQ309536_113_147","DQ309536_113_147","CUST_208_PI426266615","FALSE","","DQ309536","DQ309536.1","DQ309536","","ATP synthase, H+ transporting, mitochondrial F0, subunit D complex-like (ATP5H)","ATP synthase, H+ transporting, mitochondrial F0, subunit D complex-like (ATP5H)","","ETC","ion transport","cellular respiration","NCF","Anthopleura elegantissima","anemone",NA,NA,-0.394747132847184,0.229705027783932,-0.938493906470063,0.376559116066734,0.843159255297471,-5.41945025545888
"CUST_243_PI426266615",91,30,888,"GST_cont(10A)_138_17","GST_cont(10A)_138_173","CUST_243_PI426266615","FALSE","","GST_cont(10A)","JK845949.1","JK845949","","Dystonin (DST)","Dystonin (DST)","","cytoskeletal","cell adhesion_cell motility_wounding","cytoskeletal organization","MF","Montastraea cavernosa","coral",NA,NA,-0.645590818462072,0.445763531817114,-0.938119986768453,0.376739443843455,0.843159255297471,-5.41977409758186
"CUST_37_PI426232937",77,38,3180,"AJ884898.1","AJ884898.1","CUST_37_PI426232937","FALSE","emb|AJ884898.1|gi|87158056","AJ884898.1","AJ884898.1","AJ884898","","photosystem ii protein d1","chloroplast psbA gene","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0.41709472122731,0.555719525285508,0.94702303142667,0.372463246678925,0.842827583773907,-5.41203627476442
"CUST_37_PI426247733",93,48,551,"222791528_EZ019916.1","222791528_EZ019916.1_14-949","CUST_37_PI426247733","FALSE","gi|222791528_EZ019916.1_14-949","EZ019916.1","EZ019916.1","EZ019916","aristaless-like homeobox 3","Homeobox protein aristaless-like 3 (ALX3)","Homeobox protein aristaless-like 3 (ALX3)","","homeobox","DNA binding","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.462081969296007,0.705929507793045,0.94699993569814,0.372474292705029,0.842827583773907,-5.4120564208476
"CUST_313_PI426232940",93,126,512,"288950323_GQ501394.1","288950323_GQ501394.1_22-495","CUST_313_PI426232940","FALSE","gi|288950323_GQ501394.1_22-495","GQ501394.1","GQ501394.1","GQ501394","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (MT-CO1)","","ETC","respiration","cellular respiration","NCF","Symbiodinium sp.","zooxanthellae",NA,NA,-0.247260648219813,3.99366753719412,-0.946094331979678,0.372907609813098,0.842827583773907,-5.41284606725509
"CUST_157_PI426226825",92,164,657,"222784662_EZ013304.1","222784662_EZ013304.1_267-596","CUST_157_PI426226825","FALSE","gi|222784662_EZ013304.1_267-596","EZ013304.1","EZ013304.1","EZ013304","sphingosine-1-phosphate phosphatase 1","Sphingosine-1-phosphate phosphatase 1 (Sgpp1)","Sphingosine-1-phosphate phosphatase 1 (Sgpp1)","","apoptosis","apoptosis","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,-0.465906268201629,0.320095100317003,-0.945845845198352,0.37302657255342,0.842827583773907,-5.41306263471128
"CUST_4_PI426227486",72,108,3965,"169402111_EU159467.1","169402111_EU159467.1_97-1540","CUST_4_PI426227486","FALSE","gi|169402111_EU159467.1_97-1540","EU159467.1","EU159467.1","EU159467","carbonic anhydrase","alpha carbonic anhydrase (CA)","alpha carbonic anhydrase (CA)","","misc","(revisit)","misc (fix)","misc","Stylophora pistillata","coral",NA,NA,-0.500492726474866,0.337519278767955,-0.945638522958862,0.373125849481236,0.842827583773907,-5.41324329177537
"CUST_81_PI426227486",80,118,2648,"222550332_EZ006245.1","222550332_EZ006245.1_14-235","CUST_81_PI426227486","FALSE","gi|222550332_EZ006245.1_14-235","EZ006245.1","EZ006245.1","EZ006245","syntaxin binding protein 1","Syntaxin-binding protein 1 (Stxbp1","Syntaxin-binding protein 1 (Stxbp1","","misc","(revisit)","protein transport","NCF","Acropora millepora","coral",NA,NA,-0.399558683573015,0.275374279963269,-0.945552035116255,0.373167270290447,0.842827583773907,-5.413318646761
"CUST_199_PI426232937",87,87,1597,"AY160084.1","AY160084.1","CUST_199_PI426232937","FALSE","gb|AY160084.1|gi|37719555","AY160084.1","AY160084.1","AY160084","","photosystem ii protein d1","psbA gene for photosystem II protein D1","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0.60928387879183,6.18653360395054,0.945260926991501,0.373306713164656,0.842827583773907,-5.41357224383548
"CUST_126_PI426226825",15,83,13407,"222801086_EZ029474.1","222801086_EZ029474.1_1347-1466","CUST_126_PI426226825","FALSE","gi|222801086_EZ029474.1_1347-1466","EZ029474.1","EZ029474.1","EZ029474","palmitoyl-protein thioesterase 1","Palmitoyl-protein thioesterase 1 (PPT1)","Palmitoyl-protein thioesterase 1 (PPT1)","","hydrolase_protein modification","lysosomal","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,-0.252386066183207,0.0946447748187024,-0.944813291822498,0.373521209418985,0.842827583773907,-5.41396208073419
"CUST_7_PI426247723",90,99,1099,"EZ029226.1","EZ029226.1","CUST_7_PI426247723","FALSE","gb|EZ029226.1|gi|222800838","EZ029226.1","EZ029226.1","EZ029226","glycogen synthase kinase 3 beta","Glycogen synthase kinase-3 beta (GSK3B)","Glycogen synthase kinase-3 beta (GSK3B)","","glycogen metabolism","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.252386066183207,0.0946447748187024,-0.944813291822498,0.373521209418985,0.842827583773907,-5.41396208073419
"CUST_175_PI426266615",60,161,5988,"CV181079_129_163","CV181079_129_163","CUST_175_PI426266615","FALSE","","CV181079","CV181079.1","CV181079","","bcl-2-like (BAG1 or BCL2-associated athanogene)","bcl-2-like (BAG1 or BCL2-associated athanogene)","","apoptosis","(revisit)","regulation of apoptosis","MF","Hydra magnipapillata","hydrozoa",NA,NA,-0.356973766220119,0.219649927889936,-0.954578588916382,0.36886275903931,0.841862434905715,-5.40542534679306
"CUST_2_PI426227495",90,151,1073,"158602804_EU069460.1","158602804_EU069460.1_65-1018","CUST_2_PI426227495","FALSE","gi|158602804_EU069460.1_65-1018","EU069460.1","EU069460.1","EU069460","ribosomal p0","60S acidic ribosomal phosphoprotein P0 (RPLP0)","60S acidic ribosomal phosphoprotein P0 (RPLP0)","","ribosomal","interaction between organisms_host virus","translation","MF","Stylophora pistillata","zooxanthellae",NA,NA,-0.228268129435584,6.4114889647102,-0.953837891922686,0.369214570918803,0.841862434905715,-5.40607522653892
"CUST_93_PI426266271",93,130,510,"222783742_EZ012402.1","222783742_EZ012402.1_2-685","CUST_93_PI426266271","FALSE","gi|222783742_EZ012402.1_2-685","EZ012402.1","EZ012402.1","EZ012402","heterogeneous nuclear ribonucleoprotein a b","Heterogeneous nuclear ribonucleoprotein A/B (Hnrnpab)","Heterogeneous nuclear ribonucleoprotein A/B (Hnrnpab)","","nucleic acid binding","RNA binding","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.424151753970389,0.428339323879196,0.95356884692561,0.369342422526939,0.841862434905715,-5.40631118772848
"CUST_498_PI426227486",66,39,5065,"222802354_EZ030742.1","222802354_EZ030742.1_20-439","CUST_498_PI426227486","FALSE","gi|222802354_EZ030742.1_20-439","EZ030742.1","EZ030742.1","EZ030742","geranylgeranyl diphosphate synthase 1","Geranylgeranyl pyrophosphate synthetase","Geranylgeranyl pyrophosphate synthetase","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.308552603956329,0.184539452967247,0.952231422112735,0.369978465906236,0.841862434905715,-5.4074833924864
"CUST_728_PI426227498",47,25,8188,"222783902_EZ012562.1","222783902_EZ012562.1_667-822","CUST_728_PI426227498","FALSE","gi|222783902_EZ012562.1_667-822","EZ012562.1","EZ012562.1","EZ012562","tnf receptor-associated factor 4","TNF receptor-associated factor 4 (TRAF4)","TNF receptor-associated factor 4 (TRAF4)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.308552603956329,0.184539452967247,0.952231422112735,0.369978465906236,0.841862434905715,-5.4074833924864
"CUST_4_PI426265162",90,128,1003,"222546473_EZ002663.1","222546473_EZ002663.1_686-874","CUST_4_PI426265162","FALSE","gi|222546473_EZ002663.1_686-874","EZ002663.1","EZ002663.1","EZ002663","molybdenum cofactor sulfurase","Molybdenum cofactor sulfurase (Mocos)","Molybdenum cofactor sulfurase (Mocos)","","metal ion homeostasis","(revisit)","metal ion binding","MF","Acropora millepora","coral",NA,NA,-0.434145141846252,0.283699668672425,-0.952000654029884,0.370088295899399,0.841862434905715,-5.40768552430757
"CUST_89_PI426266615",86,68,1689,"Ac_5_118_154","Ac_5_118_154","CUST_89_PI426266615","FALSE","","Ac_5","EZ013560.1","Ac_5","","Retinol dehydrogenase 8 (RDH8)","Retinol dehydrogenase 8 (RDH8)","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,-0.434145141846252,0.283699668672425,-0.952000654029884,0.370088295899399,0.841862434905715,-5.40768552430757
"CUST_58_PI426232937",76,58,3334,"AJ884905.1","AJ884905.1","CUST_58_PI426232937","FALSE","emb|AJ884905.1|gi|87158416","AJ884905.1","AJ884905.1","AJ884905","","photosystem ii protein d1","chloroplast psbA gene","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0.546679901715706,5.52152958969481,0.951655696482916,0.37025251783919,0.841862434905715,-5.40798760535914
"CUST_63_PI426265159",92,82,698,"222783804_EZ012464.1","222783804_EZ012464.1_66-446","CUST_63_PI426265159","FALSE","gi|222783804_EZ012464.1_66-446","EZ012464.1","EZ012464.1","EZ012464","3-hydroxyisobutyrate dehydrogenase","3-hydroxyisobutyrate dehydrogenase","3-hydroxyisobutyrate dehydrogenase","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,-0.566778158971794,0.360571984432116,-0.951052875665457,0.370539630119452,0.841862434905715,-5.40851529614993
"CUST_979_PI426227498",81,28,2529,"222786084_EZ014556.1","222786084_EZ014556.1_157-264","CUST_979_PI426227498","FALSE","gi|222786084_EZ014556.1_157-264","EZ014556.1","EZ014556.1","EZ014556","toll interacting protein","Toll-interacting protein (Tollip)","Toll-interacting protein (Tollip)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.561480851348601,0.896659113077079,0.950522169026219,0.370792533566768,0.841862434905715,-5.4089796471954
"CUST_71_PI426227896",75,66,3494,"222801301_EZ029689.1","222801301_EZ029689.1_625-1269","CUST_71_PI426227896","FALSE","gi|222801301_EZ029689.1_625-1269","EZ029689.1","EZ029689.1","EZ029689","cytochrome p450 4f5","Cytochrome P450 4F5 (Cyp4f5)","Cytochrome P450 4F5 (Cyp4f5)","","xenobiotic response","(revisit)","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,0.424151753970389,0.360909607852197,0.950205230973788,0.370943629071693,0.841862434905715,-5.40925686242688
"CUST_201_PI426232937",84,71,2097,"AY160084.1","AY160084.1","CUST_201_PI426232937","FALSE","gb|AY160084.1|gi|37719555","AY160084.1","AY160084.1","AY160084","","photosystem ii protein d1","psbA gene for photosystem II protein D1","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0.561267418415047,5.39429522201923,0.949948792506766,0.371065915983793,0.841862434905715,-5.40948110852272
"CUST_79_PI426227884",60,119,6009,"222801530_EZ029918.1","222801530_EZ029918.1_46-933","CUST_79_PI426227884","FALSE","gi|222801530_EZ029918.1_46-933","EZ029918.1","EZ029918.1","EZ029918","pyruvate dehydrogenase","pyruvate dehydrogenase E1","pyruvate dehydrogenase E1","","TCA cycle","energy production","metabolism","NCF","Acropora millepora","coral",NA,NA,0.367658901153239,0.219988584809598,0.949721096842712,0.371174521671477,0.841862434905715,-5.40968018097896
"CUST_318_PI426232937",91,3,983,"HM124366.1","HM124366.1","CUST_318_PI426232937","FALSE","gb|HM124366.1|gi|298570500","HM124366.1","HM124366.1","HM124366","","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","","photosynthesis","CO2 fixation_photosynthesis","CO2 fixation","ZOOX - CO2 fixation","Symbiodinium sp. clade B","zooxanthellae",NA,NA,-0.33477272966237,0.428090237256242,-0.949681470437906,0.371193424998278,0.841862434905715,-5.40971482226211
"CUST_1109_PI426227498",82,30,2364,"222790385_EZ018773.1","222790385_EZ018773.1_183-2872","CUST_1109_PI426227498","FALSE","gi|222790385_EZ018773.1_183-2872","EZ018773.1","EZ018773.1","EZ018773","rho-associated protein kinase 2","Rho-associated protein kinase 2 (ROCK2)","Rho-associated protein kinase 2 (ROCK2)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.394747132847184,0.242674949636396,-0.949629770423254,0.371218088985431,0.841862434905715,-5.40976001658311
