"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_39_PI426266271",77,157,3202,"222550980_EZ006893.1","222550980_EZ006893.1_84-212","CUST_39_PI426266271","FALSE","gi|222550980_EZ006893.1_84-212","EZ006893.1","EZ006893.1","EZ006893","rna-binding protein nova-1-like isoform 2","RNA-binding protein Nova-1 (NOVA1)","RNA-binding protein Nova-1 (NOVA1)","","nucleic acid binding","RNA splicing","nucleic acid modification","NCF","Acropora millepora","coral",NA,NA,0.230574089108006,0.649618552498356,0.575629973425609,0.581332387647327,0.946832691493778,-5.48470953482872
"CUST_6_PI426227896",70,4,4345,"222545260_EZ001450.1","222545260_EZ001450.1_453-656","CUST_6_PI426227896","FALSE","gi|222545260_EZ001450.1_453-656","EZ001450.1","EZ001450.1","EZ001450","cytochrome family subfamily polypeptide 2","Cytochrome P450 4V3 (Cyp4v3)","Cytochrome P450 4V3 (Cyp4v3)","","xenobiotic response","(revisit)","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,-0.183213149636733,0.215540015298783,-0.574781914177022,0.581877857212295,0.946832691493778,-5.48517093236497
"CUST_82_PI426266274",42,76,8901,"222785006_EZ013640.1","222785006_EZ013640.1_94-937","CUST_82_PI426266274","FALSE","gi|222785006_EZ013640.1_94-937","EZ013640.1","EZ013640.1","EZ013640","catalase","Catalase (cat)","Catalase (cat)","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,-0.179333591120421,0.211170358896699,-0.57462562115861,0.581978415943738,0.946832691493778,-5.48525589825765
"CUST_9_PI426244593",72,135,4033,"222781761_EZ010432.1","222781761_EZ010432.1_983-1180","CUST_9_PI426244593","FALSE","gi|222781761_EZ010432.1_983-1180","EZ010432.1","EZ010432.1","EZ010432","lactate dehydrogenase d","D-lactate dehydrogenase","D-lactate dehydrogenase (LDHD)","","glycolysis","mitochondrial dehydrogenase","metabolism","NCF","Acropora millepora","coral",NA,NA,0.183637249804255,0.350633456298458,0.574510953675018,0.582052199082609,0.946832691493778,-5.48531822184581
"CUST_132_PI426232940",77,40,3179,"119654707_EF036595.2","119654707_EF036595.2_367-1338","CUST_132_PI426232940","FALSE","gi|119654707_EF036595.2_367-1338","EF036595.2","EF036595.2","EF036595","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (MT-CO1)","","ETC","respiration","cellular respiration","NCF","Symbiodinium sp.","zooxanthellae",NA,NA,0.122542372271639,8.68090963600856,0.574460828613179,0.582084453859699,0.946832691493778,-5.48534546206444
"CUST_12_PI426266360",56,39,6705,"222779421_EZ008092.1","222779421_EZ008092.1_164-547","CUST_12_PI426266360","FALSE","gi|222779421_EZ008092.1_164-547","EZ008092.1","EZ008092.1","EZ008092","protein mpv17","Protein Mpv17 (mpv17)","Protein Mpv17 (mpv17)","","reactive O2 species metabolism","mitochondrial DNA (mtDNA) maintenance","oxidative stress","SR","Acropora millepora","coral",NA,NA,-0.174028377798363,0.442979795792855,-0.574454528301244,0.582088508093622,0.946832691493778,-5.48534888578548
"CUST_34_PI426246032",89,149,1238,"222800795_EZ029183.1","222800795_EZ029183.1_466-840","CUST_34_PI426246032","FALSE","gi|222800795_EZ029183.1_466-840","EZ029183.1","EZ029183.1","EZ029183","dna replication licensing factor mcm3","Maternal DNA replication licensing factor mcm3 (mmcm3)","Maternal DNA replication licensing factor mcm3 (mmcm3)","","DNA replication_repair_unwind","DNA binding","DNA replication","NCF","Acropora millepora","coral",NA,NA,-0.228759374819711,0.419448722473891,-0.574303979363685,0.582185390662645,0.946832691493778,-5.48543068708922
"CUST_105_PI426226825",65,18,5158,"222784498_EZ013148.1","222784498_EZ013148.1_99-458","CUST_105_PI426226825","FALSE","gi|222784498_EZ013148.1_99-458","EZ013148.1","EZ013148.1","EZ013148","homeodomain-interacting protein kinase 2","Homeodomain-interacting protein kinase 2 (HIPK2)","Homeodomain-interacting protein kinase 2 (HIPK2)","","apoptosis","DNA damage response_signal transduction","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,0.254090782252912,0.578865005265165,0.573969029364229,0.582400973179636,0.946832691493778,-5.48561261358799
"CUST_234_PI426227486",96,113,108,"222783569_EZ012232.1","222783569_EZ012232.1_9-197","CUST_234_PI426227486","FALSE","gi|222783569_EZ012232.1_9-197","EZ012232.1","EZ012232.1","EZ012232","nad-dependent deacetylase sirtuin-1","NAD-dependent deacetylase sirtuin-1 (SIRT1","NAD-dependent deacetylase sirtuin-1 (SIRT1","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.318630471741983,0.745487560524432,0.579438127366287,0.578886551548708,0.94628125176372,-5.48263005999202
"CUST_27_PI426244603",76,85,3402,"199581450_EU709809.1","199581450_EU709809.1_1-696","CUST_27_PI426244603","FALSE","gi|199581450_EU709809.1_1-696","EU709809.1","EU709809.1","EU709809","green fluorescent gfp-like protein","green fluorescent protein","green fluorescent protein","","bioluminescence","bioluminescence","bioluminescence","NCF","Acropora millepora","coral",NA,NA,0.199080723967605,0.278859818734629,0.579432385647193,0.578890234853519,0.94628125176372,-5.48263320465652
"CUST_150_PI426266271",67,43,4899,"222786987_EZ015459.1","222786987_EZ015459.1_275-775","CUST_150_PI426266271","FALSE","gi|222786987_EZ015459.1_275-775","EZ015459.1","EZ015459.1","EZ015459","gtp-binding protein 1","GTP-binding protein 1 (Gtpbp1)","GTP-binding protein 1 (Gtpbp1)","","nucleic acid binding","signal transduction","immune response","SR","Acropora millepora","coral",NA,NA,0.281453645923478,0.400828242044894,0.579279696871412,0.578988189358966,0.94628125176372,-5.48271681994986
"CUST_104_PI426266349",80,6,2704,"222785173_EZ013807.1","222785173_EZ013807.1_59-895","CUST_104_PI426266349","FALSE","gi|222785173_EZ013807.1_59-895","EZ013807.1","EZ013807.1","EZ013807","cathepsin f","Cathepsin F (CTSF)","Cathepsin F (CTSF)","","proteolysis","intracellular degradation and turnover of proteins","proteolysis","MF","Acropora millepora","coral",NA,NA,0.199052304799663,0.356414101921737,0.579145184184367,0.579074491123015,0.94628125176372,-5.48279046513414
"CUST_1377_PI426227498",90,112,1011,"222801063_EZ029451.1","222801063_EZ029451.1_222-1511","CUST_1377_PI426227498","FALSE","gi|222801063_EZ029451.1_222-1511","EZ029451.1","EZ029451.1","EZ029451","ras association domain-containing protein 2","Ras association domain-containing protein 2 (RASSF2)","Ras association domain-containing protein 2 (RASSF2)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.149641198745025,1.01387770534425,0.584505890053853,0.575640771623902,0.945906116463646,-5.47984351801556
"CUST_31_PI426266278",60,86,5944,"222785037_EZ013671.1","222785037_EZ013671.1_204-893","CUST_31_PI426266278","FALSE","gi|222785037_EZ013671.1_204-893","EZ013671.1","EZ013671.1","EZ013671","peroxisomal biogenesis factor 19 isoform 1","Peroxisomal biogenesis factor 19 (PEX19)","Peroxisomal biogenesis factor 19 (PEX19)","","peroxisomal","protein binding_peroxisome biogenesis","transport","MF","Acropora millepora","coral",NA,NA,0.368427195726088,0.823107287470769,0.582938710193789,0.576643405495273,0.945906116463646,-5.48070758648513
"CUST_98_PI426226915",92,141,750,"222781598_EZ010269.1","222781598_EZ010269.1_58-1479","CUST_98_PI426226915","FALSE","gi|222781598_EZ010269.1_58-1479","EZ010269.1","EZ010269.1","EZ010269","dynein heavy chain axonemal","Axonemal dynein heavy chain 12-like  protein (DNAH12L)","Axonemal dynein heavy chain 12-like  protein (DNAH12L)","","cytoskeletal","cilia_flagellar assembly","cell motility","NCF","Acropora millepora","coral",NA,NA,-0.155439138541949,0.125539773623389,-0.582714367353204,0.576787014391092,0.945906116463646,-5.48083110679488
"CUST_3_PI426266363",92,112,683,"222546520_EZ002710.1","222546520_EZ002710.1_355-702","CUST_3_PI426266363","FALSE","gi|222546520_EZ002710.1_355-702","EZ002710.1","EZ002710.1","EZ002710","atp-dependent rna helicase a","ATP-dependent RNA helicase A (DHX9","ATP-dependent RNA helicase A (DHX9","","transcription machinery","(revisit)","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.254228898781937,0.586435255778864,0.582625261511252,0.576844059476873,0.945906116463646,-5.48088015540278
"CUST_15_PI426266360",71,73,4228,"222782589_EZ011260.1","222782589_EZ011260.1_157-390","CUST_15_PI426266360","FALSE","gi|222782589_EZ011260.1_157-390","EZ011260.1","EZ011260.1","EZ011260","flavin containing monooxygenase isoform cra_a","Dimethylaniline monooxygenase","Dimethylaniline monooxygenase","","reactive O2 species metabolism","oxidative metabolism of xenobiotics_drugs and pesticides","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,-0.309452622278151,0.465474434505529,-0.582473799084255,0.576941032271645,0.945906116463646,-5.48096351283158
"CUST_120_PI426265159",81,38,2524,"222793564_EZ021952.1","222793564_EZ021952.1_15-1564","CUST_120_PI426265159","FALSE","gi|222793564_EZ021952.1_15-1564","EZ021952.1","EZ021952.1","EZ021952","glutamate dehydrogenase 1","Glutamate dehydrogenase 1","Glutamate dehydrogenase 2","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,0.155439138541949,0.41929454218981,0.582316977085542,0.577041446253746,0.945906116463646,-5.48104979924434
"CUST_99_PI426227893",65,151,5173,"222783782_EZ012442.1","222783782_EZ012442.1_250-366","CUST_99_PI426227893","FALSE","gi|222783782_EZ012442.1_250-366","EZ012442.1","EZ012442.1","EZ012442","nuclear receptor binding protein 1","Nuclear receptor-binding protein (Nrbp1","Nuclear receptor-binding protein (Nrbp1","","transcription regulation","(revisit)","transcription","NCF","Acropora millepora","coral",NA,NA,0.258159167472532,0.338600168762361,0.582291336451629,0.577057865035819,0.945906116463646,-5.48106390520397
"CUST_1141_PI426227498",58,21,6386,"222791339_EZ019727.1","222791339_EZ019727.1_132-1274","CUST_1141_PI426227498","FALSE","gi|222791339_EZ019727.1_132-1274","EZ019727.1","EZ019727.1","EZ019727","serine threonine kinase 10","Serine/threonine-protein kinase 10","Serine/threonine-protein kinase 10","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.251863496496559,0.338562250990571,0.58166285246488,0.577460392852238,0.945906116463646,-5.48140948419671
"CUST_2_PI426266569",66,133,5018,"168989228_DQ482989.1","168989228_DQ482989.1_3-553","CUST_2_PI426266569","FALSE","gi|168989228_DQ482989.1_3-553","DQ482989.1","DQ482989.1","DQ482989","rna binding protein","RNA binding protein","RNA binding protein","","ribosomal","(revisit)","translation","NCF","Symbiodinium sp. clade C","zooxanthellae",NA,NA,-0.400583217756257,0.788948919777751,-0.581526224013377,0.577547920944646,0.945906116463646,-5.48148456620291
"CUST_44_PI426264530",60,69,6034,"222802277_EZ030665.1","222802277_EZ030665.1_53-298","CUST_44_PI426264530","FALSE","gi|222802277_EZ030665.1_53-298","EZ030665.1","EZ030665.1","EZ030665","mitochondrial uncoupling protein 2","Mitochondrial uncoupling protein 2 (Ucp2)","Mitochondrial uncoupling protein 2 (Ucp2)","","ion channel_transport","organelle volume homeostasis","membrane transport","NCF","Acropora millepora","coral",NA,NA,-0.205414186194482,0.590757975761303,-0.580968883157686,0.577905047416395,0.945906116463646,-5.48179067869119
"CUST_587_PI426227498",53,62,7104,"222782724_EZ011395.1","222782724_EZ011395.1_228-422","CUST_587_PI426227498","FALSE","gi|222782724_EZ011395.1_228-422","EZ011395.1","EZ011395.1","EZ011395","g protein-coupled receptor 161","G-protein coupled receptor 161 (GPR161)","G-protein coupled receptor 161 (GPR161)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.265599813115896,0.321374552922147,-0.580935992662794,0.577926126523199,0.945906116463646,-5.48180873508254
"CUST_12_PI426264530",89,92,1185,"222549384_EZ005297.1","222549384_EZ005297.1_135-239","CUST_12_PI426264530","FALSE","gi|222549384_EZ005297.1_135-239","EZ005297.1","EZ005297.1","EZ005297","voltage-dependent p q type calcium channel","Voltage-dependent P/Q-type calcium channel subunit alpha-1A (CACNA1A)","Voltage-dependent P/Q-type calcium channel subunit alpha-1A (CACNA1A)","","ion channel_transport","ion transport","ion binding","MF","Acropora millepora","coral",NA,NA,0.206132513193093,0.289619416902509,0.585685700995192,0.574886619866059,0.945063114015342,-5.47919164278128
"CUST_91_PI426266615",72,39,4081,"Ac_6_161_195","Ac_6_161_195","CUST_91_PI426266615","FALSE","","Ac_6","EZ024062","Ac_6","","Integrin alpha-X (ITGAX)","Integrin alpha-X (ITGAX)","","protein modification","(revisit)","protein modification","MF","Acropora millepora","coral",NA,NA,-0.245626778887461,0.918038980214124,-0.595932034113779,0.568360786268535,0.944588146727774,-5.47348041703689
"CUST_60_PI426226915",87,3,1639,"222545996_EZ002186.1","222545996_EZ002186.1_1001-1168","CUST_60_PI426226915","FALSE","gi|222545996_EZ002186.1_1001-1168","EZ002186.1","EZ002186.1","EZ002186","kinesin motor domain containing protein","Kinesin-like protein KIF1B (KIF1B)","Kinesin-like protein KIF1B (KIF1B)","","cytoskeletal","cilium_flagella transport","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,-0.253255534661172,0.504153406768066,-0.595551678041797,0.568602268637624,0.944588146727774,-5.4736940199007
"CUST_560_PI426227498",34,15,10325,"222782567_EZ011238.1","222782567_EZ011238.1_156-1358","CUST_560_PI426227498","FALSE","gi|222782567_EZ011238.1_156-1358","EZ011238.1","EZ011238.1","EZ011238","rho gtpase activating protein 18","Rho GTPase-activating protein 18 (Arhgap18)","Rho GTPase-activating protein 18 (Arhgap18)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.219649362883238,0.884827383417994,-0.593999247661345,0.569588496092554,0.944588146727774,-5.47456457016498
"CUST_96_PI426266424",75,110,3472,"222785343_EZ013977.1","222785343_EZ013977.1_12-221","CUST_96_PI426266424","FALSE","gi|222785343_EZ013977.1_12-221","EZ013977.1","EZ013977.1","EZ013977","exocyst complex component partial","Exocyst complex component 3 (sec6)","Exocyst complex component 3 (sec6)","","exocytosis","Golgi-vesicle mediated transport","protein transport","NCF","Acropora millepora","coral",NA,NA,0.303598145002851,0.35563978533623,0.59321819501459,0.570085054808979,0.944588146727774,-5.47500178388354
"CUST_16_PI426232937",47,150,8044,"AF298221.1","AF298221.1","CUST_16_PI426232937","FALSE","gb|AF298221.1|gi|11545460","AF298221.1","AF298221.1","AF298221","","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","","photosynthesis","CO2 fixation_photosynthesis","CO2 fixation","ZOOX - CO2 fixation","Symbiodinium sp.","zooxanthellae",NA,NA,-0.355721190038824,1.08641845493172,-0.592483843103555,0.570552150103882,0.944588146727774,-5.47541238279433
"CUST_1129_PI426227498",78,37,3098,"222791089_EZ019477.1","222791089_EZ019477.1_119-226","CUST_1129_PI426227498","FALSE","gi|222791089_EZ019477.1_119-226","EZ019477.1","EZ019477.1","EZ019477","hormonally up-regulated neu tumor-associated kinase","Hormonally up-regulated neu tumor-associated kinase (HUNK)","Hormonally up-regulated neu tumor-associated kinase (HUNK)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.236942592019857,0.422558678255917,0.592387768282199,0.57061327615703,0.944588146727774,-5.4754660672907
"CUST_21_PI426227890",65,44,5145,"222545666_EZ001856.1","222545666_EZ001856.1_38-259","CUST_21_PI426227890","FALSE","gi|222545666_EZ001856.1_38-259","EZ001856.1","EZ001856.1","EZ001856","dna-directed rna polymerase ii largest subunit","DNA-directed RNA polymerase III subunit RPC1 (POLR3A","DNA-directed RNA polymerase III subunit RPC1 (POLR3A","","transcription machinery","(revisit)","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.288264669058091,0.591597714153164,0.592371453142465,0.570623656774635,0.944588146727774,-5.47547518305227
"CUST_10_PI426226825",79,104,2819,"222783480_EZ012143.1","222783480_EZ012143.1_333-785","CUST_10_PI426226825","FALSE","gi|222783480_EZ012143.1_333-785","EZ012143.1","EZ012143.1","EZ012143","aryl hydrocarbon receptor","Aryl hydrocarbon receptor (AHR)","Aryl hydrocarbon receptor (AHR)","","xenobiotic response","regulates xenobiotic-metabolizing enzymes","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,-0.142672153518506,3.0857410275019,-0.591737437877336,0.571027137225823,0.944588146727774,-5.47582925122524
"CUST_13_PI426266274",96,111,109,"222546277_EZ002467.1","222546277_EZ002467.1_458-1222","CUST_13_PI426266274","FALSE","gi|222546277_EZ002467.1_458-1222","Ac_2","EZ002467","Ac_2","","Glycine amidinotransferase (GATM)","Glycine amidinotransferase (GATM)","","Old Combimatrix array","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,0.21779960790997,0.386399544022939,0.591131158532865,0.571413119912049,0.944588146727774,-5.47616751037308
"CUST_1285_PI426227498",70,26,4334,"222798442_EZ026830.1","222798442_EZ026830.1_1411-1602","CUST_1285_PI426227498","FALSE","gi|222798442_EZ026830.1_1411-1602","EZ026830.1","EZ026830.1","EZ026830","14-3-3 protein","14-3-3 protein beta/alpha (Ywhab)","14-3-3 protein beta/alpha (Ywhab)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.179812576071997,0.20831445983793,0.590730071303479,0.571668550958822,0.944588146727774,-5.47639111557732
"CUST_225_PI426232937",91,109,930,"AY160088.1","AY160088.1","CUST_225_PI426232937","FALSE","gb|AY160088.1|gi|37719561","AY160088.1","AY160088.1","AY160088","","psii d1 reaction center protein","psbA gene for photosystem II protein D1","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0.179812576071997,0.20831445983793,0.590730071303479,0.571668550958822,0.944588146727774,-5.47639111557732
