"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_275_PI426227498",85,49,1944,"222550275_EZ006188.1","222550275_EZ006188.1_42-230","CUST_275_PI426227498","FALSE","gi|222550275_EZ006188.1_42-230","EZ006188.1","EZ006188.1","EZ006188","myeloid lymphoid or mixed-lineage leukemia (trithorax drosophila) translocated 4","Afadin (MLLT4)","Afadin (MLLT4)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.41189317489757,0.443259825605312,0.937211153568246,0.377178008273553,0.817815784140737,-5.47016943163212
"CUST_156_PI426246026",83,28,2201,"222548431_EZ004344.1","222548431_EZ004344.1_136-240","CUST_156_PI426246026","FALSE","gi|222548431_EZ004344.1_136-240","EZ004344.1","EZ004344.1","EZ004344","mitochondrial f0 atp synthase d","ATP synthase subunit d","ATP synthase subunit d","","ETC","ion transport","cellular respiration","NCF","Acropora millepora","coral",NA,NA,0.31105294721671,0.790233276846803,0.937175899285859,0.377195028134177,0.817815784140737,-5.47020023968353
"CUST_162_PI426266274",89,55,1285,"222801296_EZ029684.1","222801296_EZ029684.1_74-1424","CUST_162_PI426266274","FALSE","gi|222801296_EZ029684.1_74-1424","EZ029684.1","EZ029684.1","EZ029684","glutathione synthetase","Glutathione synthetase (Gss)","Glutathione synthetase (Gss)","","reactive O2 species metabolism","metabolism of xenobiotics & drugs","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,0.511405841852259,0.572408079302144,0.936083994690179,0.377722453980513,0.817815784140737,-5.47115398780985
"CUST_201_PI426265159",49,128,7727,"222801996_EZ030384.1","222801996_EZ030384.1_2427-2558","CUST_201_PI426265159","FALSE","gi|222801996_EZ030384.1_2427-2558","EZ030384.1","EZ030384.1","EZ030384","glucose-6-phosphate dehydrogenase","Glucose-6-phosphate 1-dehydrogenase (g6pd)","Glucose-6-phosphate 1-dehydrogenase (g6pd)","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,-0.223186400282676,0.0836949001060037,-0.935682514129013,0.377916519879189,0.817815784140737,-5.47150445216564
"CUST_90_PI426265159",78,87,3073,"222785095_EZ013729.1","222785095_EZ013729.1_220-459","CUST_90_PI426265159","FALSE","gi|222785095_EZ013729.1_220-459","EZ013729.1","EZ013729.1","EZ013729","6-pyruvoyltetrahydropterin synthase","6-pyruvoyl tetrahydrobiopterin synthase (Pts)","6-pyruvoyl tetrahydrobiopterin synthase (Pts)","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,-0.223186400282676,0.0836949001060037,-0.935682514129013,0.377916519879189,0.817815784140737,-5.47150445216564
"CUST_3_PI426266360",71,129,4200,"157154661_EU022128.1","157154661_EU022128.1_89-403","CUST_3_PI426266360","FALSE","gi|157154661_EU022128.1_89-403","EU022128.1","EU022128.1","EU022128","glutaredoxin","glutaredoxin","glutaredoxin","","reactive O2 species metabolism","oxidative stress response","oxidative stress","SR","Montipora capitata","coral",NA,NA,-0.49576630951944,0.563178708155613,-0.934969508582001,0.378261351700691,0.817815784140737,-5.47212656729542
"CUST_44_PI426266311",68,141,4686,"222784780_EZ013416.1","222784780_EZ013416.1_229-1085","CUST_44_PI426266311","FALSE","gi|222784780_EZ013416.1_229-1085","EZ013416.1","EZ013416.1","EZ013416","usick-kaufman syndrome","McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin (MKKS)","McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin (MKKS)","","photoreceptor","proteing binding_sensory transduction","molecular chaperone","MF","Acropora millepora","coral",NA,NA,0.366179936036032,0.502639945217244,0.934914192931141,0.378288113835824,0.817815784140737,-5.47217481613665
"CUST_12_PI426246035",81,150,2468,"222785876_EZ014358.1","222785876_EZ014358.1_50-232","CUST_12_PI426246035","FALSE","gi|222785876_EZ014358.1_50-232","EZ014358.1","EZ014358.1","EZ014358","glucose-6-phosphatase","Glucose-6-phosphatase 2 (G6pc2)","Glucose-6-phosphatase 2 (G6pc2)","","glycogenolysis","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.394075094969635,0.774564248653451,-0.934608301893676,0.378436131617314,0.817815784140737,-5.47244158813057
"CUST_18_PI426227884",76,38,3344,"222781550_EZ010221.1","222781550_EZ010221.1_230-886","CUST_18_PI426227884","FALSE","gi|222781550_EZ010221.1_230-886","EZ010221.1","EZ010221.1","EZ010221","isocitrate dehydrogenase","Isocitrate dehydrogenase","Isocitrate dehydrogenase","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,-0.439346688175992,0.351345100317003,-0.934302380665005,0.378584206962985,0.817815784140737,-5.47270831840853
"CUST_72_PI426226868",77,100,3149,"222801388_EZ029776.1","222801388_EZ029776.1_1059-1322","CUST_72_PI426226868","FALSE","gi|222801388_EZ029776.1_1059-1322","EZ029776.1","EZ029776.1","EZ029776","gtp-binding nuclear protein ran","GTP-binding nuclear protein Ran (ran)","GTP-binding nuclear protein Ran (ran)","","cell cycle regulation","(revisit)","cell cycle regulation","NCF","Acropora millepora","coral",NA,NA,0.417788006653649,0.324025393551314,0.933268505276074,0.379084952577076,0.817815784140737,-5.47360924229636
"CUST_406_PI426227486",95,119,269,"222792706_EZ021094.1","222792706_EZ021094.1_124-1740","CUST_406_PI426227486","FALSE","gi|222792706_EZ021094.1_124-1740","EZ021094.1","EZ021094.1","EZ021094","tata-binding protein","TATA box-binding protein-like protein 2 (TBPL2","TATA box-binding protein-like protein 2 (TBPL2","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.484413928407394,0.356370073728384,-0.933056637620686,0.379187628810188,0.817815784140737,-5.47379376873457
"CUST_15_PI426232934",81,92,2497,"62767032_AY916504.1","62767032_AY916504.1_689-829","CUST_15_PI426232934","FALSE","gi|62767032_AY916504.1_689-829","AY916504.1","AY916504.1","AY916504","","superoxide dismutase","superoxide dismutase","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Symbiodinium sp.","zooxanthellae",NA,NA,0.357881440996194,0.225595115192779,0.932178256220045,0.379613533680184,0.817815784140737,-5.47455844762593
"CUST_99_PI426227486",87,6,1556,"222779052_EZ007723.1","222779052_EZ007723.1_24-1263","CUST_99_PI426227486","FALSE","gi|222779052_EZ007723.1_24-1263","EZ007723.1","EZ007723.1","EZ007723","26s protease regulatory subunit 6a","26S protease regulatory subunit 6A (Psmc3)","26S protease regulatory subunit 6A (Psmc3)","","apoptosis_immune","interaction between organisms","proteolysis","MF","Acropora millepora","coral",NA,NA,-0.545092281803675,0.354244112016258,-0.932161697105295,0.379621566176841,0.817815784140737,-5.47457285784119
"CUST_8_PI426245463",87,39,1621,"222794102_EZ022490.1","222794102_EZ022490.1_58-543","CUST_8_PI426245463","FALSE","gi|222794102_EZ022490.1_58-543","EZ022490.1","EZ022490.1","EZ022490","bone morphogenetic protein 1-like","Bone morphogenetic protein 1 (BMP1)","Bone morphogenetic protein 1 (BMP1)","","calcification","calcium ion binding","proteolysis","MF","Acropora millepora","coral",NA,NA,0.509671229799311,0.526129418158726,0.932080459621372,0.379660974685552,0.817815784140737,-5.47464355012917
"CUST_26_PI426264527",76,79,3405,"222549959_EZ005872.1","222549959_EZ005872.1_41-220","CUST_26_PI426264527","FALSE","gi|222549959_EZ005872.1_41-220","EZ005872.1","EZ005872.1","EZ005872","cd9 antigen","CD9 antigen (CD9)","CD9 antigen (CD9)","","cell adhesion","cell motility_cell-cell interaction","signaling","MF","Acropora millepora","coral",NA,NA,0.383201548380412,0.308014800212007,0.931938907124531,0.37972964939883,0.817815784140737,-5.47476671662951
"CUST_54_PI426266278",81,159,2545,"222790560_EZ018948.1","222790560_EZ018948.1_1304-1483","CUST_54_PI426266278","FALSE","gi|222790560_EZ018948.1_1304-1483","EZ018948.1","EZ018948.1","EZ018948","peroxisomal -enoyl- isomerase protein","Peroxisomal 3,2-trans-enoyl-CoA isomerase (PECI)","Peroxisomal 3,2-trans-enoyl-CoA isomerase (PECI)","","peroxisomal","fatty acid catabolic process_receptor binding","signaling","MF","Acropora millepora","coral",NA,NA,0.453073082745789,0.714319021726263,0.931889589316163,0.379753578275438,0.817815784140737,-5.47480962520802
"CUST_69_PI426232940",88,45,1454,"31505744_AY289708.1","31505744_AY289708.1_88-912","CUST_69_PI426232940","FALSE","gi|31505744_AY289708.1_88-912","AY289708.1","AY289708.1","AY289708","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (MT-CO1)","","ETC","respiration","cellular respiration","NCF","Symbiodinium sp.","zooxanthellae",NA,NA,-0.208201888829795,7.23489889360089,-0.931084225056926,0.380144497005695,0.817815784140737,-5.47551007533349
"CUST_266_PI426227498",68,103,4705,"222550081_EZ005994.1","222550081_EZ005994.1_67-252","CUST_266_PI426227498","FALSE","gi|222550081_EZ005994.1_67-252","EZ005994.1","EZ005994.1","EZ005994","adenylate cyclase 8","Adenylate cyclase type 8 (ADCY8)","Adenylate cyclase type 8 (ADCY8)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.480280350199396,0.462353908575154,-0.930246320302591,0.380551526792199,0.817815784140737,-5.4762383249571
"CUST_248_PI426246026",65,110,5112,"238820527_FJ966875.1","238820527_FJ966875.1_67-672","CUST_248_PI426246026","FALSE","gi|238820527_FJ966875.1_67-672","FJ966875.1","FJ966875.1","FJ966875","cytochrome oxidase subunit i","cytochrome oxidase subunit I","cytochrome oxidase subunit I","","ETC","respiration","cellular respiration","NCF","Acropora millepora","coral",NA,NA,-0.373995378564499,0.388335229190245,-0.930241841605783,0.380553703279177,0.817815784140737,-5.47624221615866
"CUST_86_PI426227498",84,113,2076,"222545588_EZ001778.1","222545588_EZ001778.1_62-679","CUST_86_PI426227498","FALSE","gi|222545588_EZ001778.1_62-679","EZ001778.1","EZ001778.1","EZ001778","protein kinase c and casein kinase substrate in neurons 2 (PACSIN2)","protein kinase C and casein kinase","protein kinase C and casein kinase","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.386652417072225,0.293024831219778,-0.93008375246565,0.380630534865867,0.817815784140737,-5.47637955850256
"CUST_114_PI426226868",47,116,8061,"222781748_EZ010419.1","222781748_EZ010419.1_278-2279","CUST_114_PI426226868","FALSE","gi|222781748_EZ010419.1_278-2279","EZ010419.1","EZ010419.1","EZ010419","platelet-activating factor acetylhydrolase ib subunit alpha","Lissencephaly-1 homolog A (pafah1b1a)","Lissencephaly-1 homolog A (pafah1b1a)","","cell cycle regulation","(revisit)","cell cycle regulation","NCF","Acropora millepora","coral",NA,NA,0.357881440996194,0.496129545218253,0.929530354781256,0.380899577468158,0.817815784140737,-5.47686018748541
"CUST_9_PI426245467",33,94,10368,"222785719_EZ014217.1","222785719_EZ014217.1_1617-1766","CUST_9_PI426245467","FALSE","gi|222785719_EZ014217.1_1617-1766","EZ014217.1","EZ014217.1","EZ014217","calcium-binding protein 39","Calcium-binding protein 39 (CAB39)","Calcium-binding protein 39 (CAB39)","","calcium binding","protein kinase activity","protein modification","NCF","Acropora millepora","coral",NA,NA,-0.223186400282676,0.0966648219584675,-0.929344399947512,0.380990013773242,0.817815784140737,-5.47702164011958
"CUST_1210_PI426227498",33,83,10455,"222795756_EZ024144.1","222795756_EZ024144.1_544-735","CUST_1210_PI426227498","FALSE","gi|222795756_EZ024144.1_544-735","EZ024144.1","EZ024144.1","EZ024144","ras gtpase-activating protein 1","Ras GTPase-activating protein 1 (RASA1)","Ras GTPase-activating protein 1 (RASA1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.439165147281534,0.755889558518752,-0.928438731713221,0.381430698754024,0.817815784140737,-5.47780761267338
"CUST_174_PI426227893",87,28,1545,"222794733_EZ023121.1","222794733_EZ023121.1_49-975","CUST_174_PI426227893","FALSE","gi|222794733_EZ023121.1_49-975","EZ023121.1","EZ023121.1","EZ023121","ets domain-containing protein","Protein C-ets-1 (ETS1)","Protein C-ets-1 (ETS1)","","transcription regulation","(revisit)","transcription","NCF","Acropora millepora","coral",NA,NA,-0.443953885926868,0.689098388030635,-0.928410378378502,0.381444501155054,0.817815784140737,-5.47783220907867
"CUST_1_PI426246035",72,151,4025,"222795584_EZ023972.1","222795584_EZ023972.1_4-513","CUST_1_PI426246035","FALSE","gi|222795584_EZ023972.1_4-513","EZ023972.1","EZ023972.1","EZ023972","phosphoenolpyruvate carboxykinase 2","Phosphoenolpyruvate carboxykinase","Phosphoenolpyruvate carboxykinase","","gluconeogenesis","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.468473724850541,0.72960941935404,-0.928292826540526,0.381501729318688,0.817815784140737,-5.47793417856537
"CUST_17_PI426244593",77,136,3131,"222781761_EZ010432.1","222781761_EZ010432.1_88-1458","CUST_17_PI426244593","FALSE","gi|222781761_EZ010432.1_88-1458","EZ010432.1","EZ010432.1","EZ010432","lactate dehydrogenase d","D-lactate dehydrogenase","D-lactate dehydrogenase (LDHD)","","glycolysis","mitochondrial dehydrogenase","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.490879679859203,0.304975120427282,-0.946244476885756,0.372835741843429,0.817093475964639,-5.46224572945948
"CUST_3_PI426266594",75,69,3574,"75858836_DQ144986.1","75858836_DQ144986.1_43-546","CUST_3_PI426266594","FALSE","gi|75858836_DQ144986.1_43-546","DQ144986.1","DQ144986.1","DQ144986","","ubiquitin-conjugating enzyme","ubiquitin conjugating enzyme","","protein ubiquitination","protein binding_immune response","protein modification","ZOOX - protein modification","Symbiodinium sp. clade C","zooxanthellae",NA,NA,-0.425064761139028,0.856179207914109,-0.945935327178843,0.372983729904216,0.817093475964639,-5.46251787830501
"CUST_11_PI426247723",73,152,3779,"EZ029226.1","EZ029226.1","CUST_11_PI426247723","FALSE","gb|EZ029226.1|gi|222800838","EZ029226.1","EZ029226.1","EZ029226","glycogen synthase kinase 3 beta","Glycogen synthase kinase-3 beta (GSK3B)","Glycogen synthase kinase-3 beta (GSK3B)","","glycogen metabolism","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.462026709685318,0.386069981900384,-0.945296671366522,0.373289589260918,0.817093475964639,-5.46307987789008
"CUST_114_PI426266271",55,142,6736,"222784918_EZ013552.1","222784918_EZ013552.1_307-1317","CUST_114_PI426266271","FALSE","gi|222784918_EZ013552.1_307-1317","EZ013552.1","EZ013552.1","EZ013552","dead (asp-glu-ala-asp) box polypeptide 56","Probable ATP-dependent RNA helicase DDX56 (DDX56)","DEAD (Asp-Glu-Ala-Asp) box helicase","","nucleic acid binding","RNA binding_mRNA processing","transcription","NCF","Acropora millepora","coral",NA,NA,0.349518964006259,0.555475591733789,0.944827416107447,0.373514439989861,0.817093475964639,-5.46349262222168
"CUST_350_PI426227498",47,93,8154,"222779076_EZ007747.1","222779076_EZ007747.1_315-497","CUST_350_PI426227498","FALSE","gi|222779076_EZ007747.1_315-497","EZ007747.1","EZ007747.1","EZ007747","jagged 1","Protein jagged-1 (Jag1","Protein jagged-1 (Jag1","","signal transduction","cell fate_multicellular organismal development","signaling","MF","Acropora millepora","coral",NA,NA,-0.465434154011698,0.766700936929464,-0.944793497891419,0.37353069632667,0.817093475964639,-5.46352244961992
"CUST_291_PI426227486",67,106,4786,"222784978_EZ013612.1","222784978_EZ013612.1_57-598","CUST_291_PI426227486","FALSE","gi|222784978_EZ013612.1_57-598","EZ013612.1","EZ013612.1","EZ013612","brca2 and cdkn1a interacting protein","BRCA2 and CDKN1A-interacting protein (BCCIP)","BRCA2 and CDKN1A-interacting protein (BCCIP)","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.367658901153239,0.331859625394313,0.944597130844951,0.373624821573923,0.817093475964639,-5.46369511686467
"CUST_105_PI426266349",83,85,2254,"222785173_EZ013807.1","222785173_EZ013807.1_59-895","CUST_105_PI426266349","FALSE","gi|222785173_EZ013807.1_59-895","EZ013807.1","EZ013807.1","EZ013807","cathepsin f","Cathepsin F (CTSF)","Cathepsin F (CTSF)","","proteolysis","intracellular degradation and turnover of proteins","proteolysis","MF","Acropora millepora","coral",NA,NA,-0.76976015771746,0.878555573352008,-0.94726825744938,0.372345977169358,0.816899698446146,-5.46134398950189
"CUST_135_PI426246026",89,20,1221,"170296846_EU374240.1","170296846_EU374240.1_69-182","CUST_135_PI426246026","FALSE","gi|170296846_EU374240.1_69-182","EU374240.1","EU374240.1","EU374240","atp synthase subunit 6","ATP synthase subunit 6","ATP synthase subunit 6","","ETC","ion transport","cellular respiration","NCF","Pocillopora damicornis","coral",NA,NA,0.367658901153239,0.219988584809598,0.949721096842712,0.371174521671477,0.814763688828967,-5.45918047457677
"CUST_83_PI426227498",23,94,12008,"222545588_EZ001778.1","222545588_EZ001778.1_219-500","CUST_83_PI426227498","FALSE","gi|222545588_EZ001778.1_219-500","EZ001778.1","EZ001778.1","EZ001778","protein kinase c and casein kinase substrate in neurons 2 (PACSIN2)","protein kinase C and casein kinase","protein kinase C and casein kinase","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.509671229799311,0.36753943462216,0.955307462906703,0.368516808027316,0.814634765061309,-5.45423692789142
"CUST_269_PI426232937",89,52,1205,"FN646414.1","FN646414.1","CUST_269_PI426232937","FALSE","emb|FN646414.1|gi|306430542","FN646414.1","FN646414.1","FN646414","","light harvesting complex protein","light-harvesting protein","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0.690889102004575,1.34386678238973,0.953738985049603,0.369261568135575,0.814634765061309,-5.45562718018931
"CUST_99_PI426226868",42,56,8911,"222781748_EZ010419.1","222781748_EZ010419.1_1307-1507","CUST_99_PI426226868","FALSE","gi|222781748_EZ010419.1_1307-1507","EZ010419.1","EZ010419.1","EZ010419","platelet-activating factor acetylhydrolase ib subunit alpha","Lissencephaly-1 homolog A (pafah1b1a)","Lissencephaly-1 homolog A (pafah1b1a)","","cell cycle regulation","(revisit)","cell cycle regulation","NCF","Acropora millepora","coral",NA,NA,-0.598738555154175,0.77773292876968,-0.953520346133774,0.369365473886929,0.814634765061309,-5.45582083537973
