"","Transcript.family","p.diff.expr","PostFC","RealFC","annotation","sequence.name","unique.ID","ortholog","homology.score","homolog","family.orthology","family.homology","additional.information"
"3697","tr38501",0.999977979486267,0.228034627888776,0.216734705543771,NA,"salinity.id18305.tr38501","id18305","",NA,"","","","1_of_1_in_tr38501 len=253 id=18305 tr=38501"
"3698","tr38507",0.999976660272312,4.48074610561769,4.72521528902243,NA,"salinity.id14189.tr38507","id14189","",NA,"","","","1_of_1_in_tr38507 len=278 id=14189 tr=38507"
"3699","tr38532",0.992274678333407,2.54451900562317,2.57854159151075,NA,"salinity.id2838.tr38532","id2838","",NA,"","","","1_of_1_in_tr38532 len=533 id=2838 tr=38532"
"3700","tr38571",0.998748188357718,2.87204166066214,2.91739482284718,NA,"salinity.id10444.tr38571","id10444","",NA,"","","","1_of_1_in_tr38571 len=585 id=10444 tr=38571"
"3701","tr38574",0.999804506907266,4.26131947685926,4.54760697139207,NA,"salinity.id2690.tr38574","id2690","",NA,"","","","1_of_1_in_tr38574 len=382 id=2690 tr=38574"
"3702","tr38588",0.999999495601046,4.76847988923158,4.93926939006087,NA,"salinity.id30988.tr38588","id30988","",NA,"","","","1_of_1_in_tr38588 len=381 id=30988 tr=38588"
"3703","tr38590",0.987948423106401,0.425466903269109,0.422509368942125,NA,"salinity.id22562.tr38590","id22562","",NA,"","","","1_of_2_in_tr38590 len=401 id=22562 tr=38590"
"3704","tr38590",0.987948423106401,0.425466903269109,0.422509368942125,NA,"salinity.id22563.tr38590","id22563","",NA,"","","","2_of_2_in_tr38590 len=264 id=22563 tr=38590"
"3705","tr38650",0.999941801624333,5.03861080106291,5.51120878161203,NA,"salinity.id13597.tr38650","id13597","",24,"extracted_CDS GOMatch=A7S8F8 GOTerms=GO:0055085 Gene=Karmoisin_(Fragment)_ Match_Acc=C6KEM2 gene=isogroup10508 length=567 numContigs=1","","","1_of_1_in_tr38650 len=215 id=13597 tr=38650"
"3706","tr38653",0.998807270876827,3.6762668830449,3.88510763052574,NA,"salinity.id16382.tr38653","id16382","",NA,"","","","1_of_1_in_tr38653 len=253 id=16382 tr=38653"
"3707","tr38658",0.999995291246923,0.154059337273372,0.135191366874577,NA,"salinity.id3341.tr38658","id3341","",32,"extracted_CDS GOMatch=A7SDN9 GOTerms=GO:0006950 Gene=Universal_stress_protein,_putative_ Match_Acc=C4Q8U4 gene=isogroup02977 length=1206 numContigs=1","","","1_of_1_in_tr38658 len=228 id=3341 tr=38658"
"3708","tr38661",0.997492178019933,3.08453678438268,3.18215715012849,NA,"salinity.id22622.tr38661","id22622","",NA,"","","","1_of_1_in_tr38661 len=461 id=22622 tr=38661"
"3709","tr38693",0.999949083774473,0.256476691713483,0.247063727130978,NA,"salinity.id40960.tr38693","id40960","",NA,"","","","1_of_1_in_tr38693 len=318 id=40960 tr=38693"
"3710","tr3870",0.999938024448968,3.13267927368431,3.15967887712014,NA,"salinity.id38966.tr3870","id38966","",17,"extracted_CDS GOMatch=A7S3K4 GOTerms=GO:0006810,GO:0016020,GO:0016021 Gene=Mitochondrial_carnitine/acylcarnitine_carrier_protein_ Match_Acc=P97521 gene=isogroup02244 length=1429 numContigs=1","","","1_of_1_in_tr3870 len=963 id=38966 tr=3870"
"3711","tr38705",0.999584735430782,5.44843751099156,6.34030325333413,NA,"salinity.id16995.tr38705","id16995","",NA,"","","","1_of_1_in_tr38705 len=285 id=16995 tr=38705"
"3712","tr38722",0.999999847819558,0.129866317289446,0.113563552060876,NA,"salinity.id16822.tr38722","id16822","",NA,"","","","1_of_1_in_tr38722 len=214 id=16822 tr=38722"
"3713","tr38731",0.998438871551268,3.89424823028306,4.18458301990116,NA,"salinity.id454.tr38731","id454","",NA,"","","","1_of_1_in_tr38731 len=241 id=454 tr=38731"
"3714","tr38737",0.999999999975045,43.0892669019348,6126.61303479122,NA,"salinity.id34633.tr38737","id34633","extracted_CDS GOMatch=A7RQF8 GOTerms=GO:0006886 Gene=Signal_transducing_adapter_molecule_2_ Match_Acc=O88811 length=403 region=3 run=R_2010_02_19_08_49_25_ xy=2577_0762",NA,"","","","1_of_1_in_tr38737 len=299 id=34633 tr=38737"
"3715","tr38750",0.996585267909335,0.269240963024754,0.249867310100341,NA,"salinity.id1567.tr38750","id1567","",NA,"","","","1_of_1_in_tr38750 len=218 id=1567 tr=38750"
"3716","tr3877",0.993663923074195,0.404740687572894,0.401225857319035,NA,"salinity.id28832.tr3877","id28832","",NA,"","","","1_of_1_in_tr3877 len=503 id=28832 tr=3877"
"3717","tr38799",0.999861106780001,6.70495087974934,8.30536006777391,NA,"salinity.id29.tr38799","id29","",38,"extracted_CDS GOMatch=A7T3M8 GOTerms=GO:0005509 Gene=Dystrophin,_isoform_E_ Match_Acc=Q7YU29 gene=isogroup14430 length=455 numContigs=1","","","1_of_1_in_tr38799 len=290 id=29 tr=38799"
"3718","tr38825",0.999997969065465,23.7148424550124,3306.8863997286,NA,"salinity.id11129.tr38825","id11129","",NA,"","","","1_of_1_in_tr38825 len=259 id=11129 tr=38825"
"3719","tr38832",0.999093143073356,15.0297556339783,2042.87101159707,NA,"salinity.id22764.tr38832","id22764","",NA,"","","","1_of_1_in_tr38832 len=259 id=22764 tr=38832"
"3720","tr38833",0.999999991046515,5.994767130508,6.27543921291181,NA,"salinity.id1000.tr38833","id1000","extracted_CDS GOMatch=D2I5I2 GOTerms=GO:0005109,GO:0017147,GO:0032092,GO:0060071,GO:0060122,GO:0090090,GO:0090103,GO:0090177 Gene=Cthrc1-prov_protein_(Fragment)_ Match_Acc=Q5HZD2 gene=isogroup00647 length=912 numContigs=2",NA,"","","","1_of_1_in_tr38833 len=540 id=1000 tr=38833"
"3721","tr38863",0.999999288886928,0.0878097127961849,0.0605393694143599,NA,"salinity.id405.tr38863","id405","",NA,"","","","1_of_1_in_tr38863 len=216 id=405 tr=38863"
"3722","tr3896",0.978442769074779,0.432149570050668,0.42794955360935,NA,"salinity.id1401.tr3896","id1401","",NA,"","","","1_of_1_in_tr3896 len=312 id=1401 tr=3896"
"3723","tr38971",0.9811484710695,0.407558743663145,0.400898434983419,NA,"salinity.id13685.tr38971","id13685","",NA,"","","","1_of_1_in_tr38971 len=291 id=13685 tr=38971"
"3724","tr38990",0.989442754037765,0.309970020799953,0.292341277380476,NA,"salinity.id14273.tr38990","id14273","",NA,"","","","1_of_1_in_tr38990 len=205 id=14273 tr=38990"
"3725","tr39002",0.999996815172614,0.187090038722687,0.173959954401,NA,"salinity.id13837.tr39002","id13837","",NA,"","","","1_of_1_in_tr39002 len=313 id=13837 tr=39002"
"3726","tr39017",0.999999999980153,0.123609118439964,0.116053375097646,NA,"salinity.id17509.tr39017","id17509","",26,"extracted_CDS GOMatch=A7RRY0 GOTerms=GO:0008152,GO:0008168,GO:0032259 Gene=Methyltransferase_domain_family_ Match_Acc=B4W069 gene=isogroup00056 length=1387 numContigs=4","","","1_of_1_in_tr39017 len=243 id=17509 tr=39017"
"3727","tr39035",0.969774591948396,2.72978865756339,2.83543987544496,NA,"salinity.id10272.tr39035","id10272","",NA,"","","","1_of_1_in_tr39035 len=291 id=10272 tr=39035"
"3728","tr39077",0.999980641518019,20.3744244469224,2820.72663506263,NA,"salinity.id39661.tr39077","id39661","",NA,"","","","1_of_1_in_tr39077 len=244 id=39661 tr=39077"
"3729","tr39079",0.953342757510327,2.71487948443177,2.83532354282487,NA,"salinity.id35784.tr39079","id35784","",NA,"","","","1_of_1_in_tr39079 len=236 id=35784 tr=39079"
"3730","tr39095",0.997904689645669,3.66416770629282,3.89803559414057,NA,"salinity.id14310.tr39095","id14310","extracted_CDS xy=1298_1424 run=R_2010_02_19_08_49_25_ region=2 length=375",NA,"","","","1_of_1_in_tr39095 len=394 id=14310 tr=39095"
"3731","tr39124",0.999999448113469,25.7190932598664,3598.58225852818,NA,"salinity.id7321.tr39124","id7321","extracted_CDS gene=isogroup15367 length=438 numContigs=1",NA,"","","","1_of_1_in_tr39124 len=243 id=7321 tr=39124"
"3732","tr39137",0.998180382176876,3.77219977094013,4.03176391361047,NA,"salinity.id4204.tr39137","id4204","",29,"extracted_CDS GOMatch=A7T1A1 GOTerms=GO:0004497,GO:0005506,GO:0009055,GO:0016491,GO:0020037,GO:0046872,GO:0055114 Gene=Tbxas1_protein_ Match_Acc=Q6PAY3 gene=isogroup05256 length=849 numContigs=1","","","1_of_1_in_tr39137 len=356 id=4204 tr=39137"
"3733","tr39180",0.999999844701472,27.7233440647205,3890.27811732776,NA,"salinity.id2410.tr39180","id2410","",NA,"","","","1_of_1_in_tr39180 len=207 id=2410 tr=39180"
"3734","tr39199",0.999997969065465,23.7148424550124,3306.8863997286,NA,"salinity.id3266.tr39199","id3266","",NA,"","","","1_of_1_in_tr39199 len=212 id=3266 tr=39199"
"3735","tr3921",0.999998721129011,0.137251832569837,0.118309609218167,NA,"salinity.id44607.tr3921","id44607","",NA,"","","","1_of_1_in_tr3921 len=228 id=44607 tr=3921"
"3736","tr39210",0.989773345595842,0.404561778474914,0.399581023822001,NA,"salinity.id40447.tr39210","id40447","",NA,"","","","1_of_1_in_tr39210 len=465 id=40447 tr=39210"
"3737","tr39243",0.974329784917691,0.425168842118962,0.419480115332705,NA,"salinity.id18934.tr39243","id18934","",NA,"","","","1_of_1_in_tr39243 len=502 id=18934 tr=39243"
"3738","tr39251",0.981343383307723,0.396742999165523,0.388820321503945,NA,"salinity.id2157.tr39251","id2157","",NA,"","","","1_of_1_in_tr39251 len=383 id=2157 tr=39251"
"3739","tr39258",0.99999505941493,22.3786752517764,3112.42249386221,NA,"salinity.id6399.tr39258","id6399","",NA,"","","","1_of_1_in_tr39258 len=203 id=6399 tr=39258"
"3740","tr39267",0.991618203599315,0.304571266474316,0.287121803676578,NA,"salinity.id21024.tr39267","id21024","",NA,"","","","1_of_1_in_tr39267 len=231 id=21024 tr=39267"
"3741","tr39291",0.999999897473608,28.3914276663385,3987.51007026095,NA,"salinity.id5464.tr39291","id5464","",NA,"","","","1_of_1_in_tr39291 len=235 id=5464 tr=39291"
"3742","tr39297",0.992973575708304,3.76916433830596,4.12264461537697,NA,"salinity.id26843.tr39297","id26843","",NA,"","","","1_of_1_in_tr39297 len=215 id=26843 tr=39297"
"3743","tr3930",0.999433388809539,0.341945390407853,0.337274837718384,NA,"salinity.id35608.tr3930","id35608","",NA,"","","","1_of_1_in_tr3930 len=356 id=35608 tr=3930"
"3744","tr39312",0.995833860335761,13.0255048291242,1751.17515279749,NA,"salinity.id3496.tr39312","id3496","",44,"extracted_CDS GOMatch=A7RMS3 GOTerms=GO:0005509 Gene=Intersectin_1_ Match_Acc=D4A121 gene=isogroup01748 length=1826 numContigs=1","","","1_of_1_in_tr39312 len=234 id=3496 tr=39312"
"3745","tr39358",0.990685306880653,0.372160258480829,0.363676901963955,NA,"salinity.id5006.tr39358","id5006","",NA,"","","","1_of_1_in_tr39358 len=369 id=5006 tr=39358"
"3746","tr3936",0.999979027829746,0.247288406658684,0.238399690936277,NA,"salinity.id34215.tr3936","id34215","",18,"extracted_CDS GOMatch=Q2MCX8 GOTerms=GO:0004222,GO:0006508,GO:0008233,GO:0008237,GO:0008270,GO:0016787,GO:0046872 Gene=Astacin_2_ Match_Acc=Q2MCX8 gene=isogroup10648 length=565 numContigs=1","","","1_of_1_in_tr3936 len=216 id=34215 tr=3936"
"3747","tr39369",0.997581236485436,4.56850494527871,5.19463082085781,NA,"salinity.id13996.tr39369","id13996","",NA,"","","","1_of_1_in_tr39369 len=224 id=13996 tr=39369"
"3748","tr39377",0.999998534688287,4.81368609928732,5.02798942738113,NA,"salinity.id9251.tr39377","id9251","",NA,"","","","1_of_1_in_tr39377 len=525 id=9251 tr=39377"
"3749","tr39379",0.999999928938741,19.3758222707689,44.9520980197073,NA,"salinity.id15813.tr39379","id15813","extracted_CDS length=365 region=3 run=R_2010_02_19_08_49_25_ xy=2294_2329",NA,"","","","1_of_1_in_tr39379 len=275 id=15813 tr=39379"
"3750","tr39381",0.969044604068655,2.59536649779242,2.67265408324809,NA,"salinity.id14356.tr39381","id14356","extracted_CDS GOMatch=A7SBN6 GOTerms=GO:0003676,GO:0003677,GO:0005622,GO:0005634,GO:0006351,GO:0006355,GO:0008270,GO:0046872 Gene=Zinc_finger_CCCH-type_with_G_patch_domain-containing_protein_ Match_Acc=A7SBN6 gene=isogroup21755 length=353 numContigs=1",NA,"","","","1_of_1_in_tr39381 len=368 id=14356 tr=39381"
"3751","tr39387",0.999996518439676,4.24468840083686,4.37493823411229,NA,"salinity.id24394.tr39387","id24394","extracted_CDS GOMatch=D2H8F8 GOTerms=GO:0005634,GO:0005737,GO:0006408 Gene=Phosphorylated_adapter_RNA_export_protein_ Match_Acc=Q63068 gene=isogroup23698 length=327 numContigs=1",NA,"","","","1_of_1_in_tr39387 len=494 id=24394 tr=39387"
"3752","tr39415",0.999999999698152,38.4126816906087,5445.98936425886,NA,"salinity.id47784.tr39415","id47784","",NA,"","","","1_of_1_in_tr39415 len=244 id=47784 tr=39415"
"3753","tr39418",0.99438135933152,0.353031464365451,0.343848177088548,NA,"salinity.id17491.tr39418","id17491","",NA,"","","","1_of_1_in_tr39418 len=238 id=17491 tr=39418"
"3754","tr39439",0.994056876634883,2.56154386158006,2.59289033466517,NA,"salinity.id18378.tr39439","id18378","",8,"extracted_CDS GOMatch=Q1W381 GOTerms=GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0030528,GO:0043565 Gene=POUIII_transcription_factor_(Fragment)_ Match_Acc=Q1W381 gene=isogroup12681 length=496 numContigs=1","","","1_of_1_in_tr39439 len=770 id=18378 tr=39439"
"3755","tr39468",0.992413505814498,0.383302019951427,0.376786006186329,NA,"salinity.id23882.tr39468","id23882","",NA,"","","","1_of_1_in_tr39468 len=332 id=23882 tr=39468"
"3756","tr39479",0.99999505941493,22.3786752517764,3112.42249386221,NA,"salinity.id48370.tr39479","id48370","extracted_CDS GOMatch=A7RIU7 GOTerms=GO:0007165 gene=isogroup11615 length=528 numContigs=1",NA,"","","","1_of_1_in_tr39479 len=202 id=48370 tr=39479"
"3757","tr39488",0.9834396154158,0.397254325751071,0.38982438983734,NA,"salinity.id34025.tr39488","id34025","",NA,"","","","1_of_1_in_tr39488 len=231 id=34025 tr=39488"
"3758","tr39492",0.994683819270559,2.47338471291093,2.4902180249928,NA,"salinity.id42035.tr39492","id42035","",NA,"","","","1_of_1_in_tr39492 len=534 id=42035 tr=39492"
"3759","tr39498",0.999951620372963,4.37606424056873,4.62565457654545,NA,"salinity.id38303.tr39498","id38303","",NA,"","","","1_of_1_in_tr39498 len=246 id=38303 tr=39498"
"3760","tr39505",0.98139333254869,2.93561281208001,3.07156001109957,NA,"salinity.id102.tr39505","id102","",NA,"","","","1_of_1_in_tr39505 len=325 id=102 tr=39505"
"3761","tr39514",0.997747967732485,4.40218017630066,4.93286750511011,NA,"salinity.id21699.tr39514","id21699","",20,"extracted_CDS GOMatch=B3RX17 GOTerms=GO:0005509 gene=isogroup08987 length=635 numContigs=1","","","1_of_1_in_tr39514 len=315 id=21699 tr=39514"
"3762","tr3953",0.999970017458179,0.0751392003707553,0.0318273000002844,NA,"salinity.id22573.tr3953","id22573","",NA,"","","","1_of_1_in_tr3953 len=204 id=22573 tr=3953"
"3763","tr39559",0.989902066020875,0.262444201696922,0.236536899461366,NA,"salinity.id15166.tr39559","id15166","",58,"extracted_CDS GOMatch=C3Z421 GOTerms=GO:0003824,GO:0009055,GO:0016491,GO:0046872,GO:0050660,GO:0051536,GO:0055114 Gene=Aldehyde_oxidase_ Match_Acc=Q16T45 gene=isogroup05975 length=797 numContigs=1","","","1_of_1_in_tr39559 len=221 id=15166 tr=39559"
"3764","tr39567",0.981012697528146,4.27075397092973,5.03562157194926,NA,"salinity.id3305.tr39567","id3305","",NA,"","","","1_of_1_in_tr39567 len=236 id=3305 tr=39567"
"3765","tr39647",0.999999714091113,0.177103528565943,0.166396346098286,NA,"salinity.id15575.tr39647","id15575","",NA,"","","","1_of_1_in_tr39647 len=233 id=15575 tr=39647"
"3766","tr39652",0.999997969065465,23.7148424550124,3306.8863997286,NA,"salinity.id879.tr39652","id879","",28,"extracted_CDS GOMatch=A7RHD5 GOTerms=GO:0005622,GO:0006464,GO:0016881 Gene=Ubiquitin_protein_ligase_(Fragment)_ Match_Acc=Q17LW9 gene=isogroup02157 length=1475 numContigs=1","","","1_of_1_in_tr39652 len=228 id=879 tr=39652"
"3767","tr39692",0.984889254066818,3.54071545368068,3.86503452355396,NA,"salinity.id5048.tr39692","id5048","",42,"extracted_CDS Gene=BTB_(POZ)_domain_containing_6_ Match_Acc=A0JPR1 gene=isogroup11325 length=539 numContigs=1","","","1_of_1_in_tr39692 len=256 id=5048 tr=39692"
"3768","tr39771",0.999762683721701,5.37181472913346,6.13888843846651,NA,"salinity.id16763.tr39771","id16763","",NA,"","","","1_of_1_in_tr39771 len=277 id=16763 tr=39771"
"3769","tr39868",0.99738039545072,0.28017242186116,0.263590980339004,NA,"salinity.id9332.tr39868","id9332","",NA,"","","","1_of_1_in_tr39868 len=257 id=9332 tr=39868"
"3770","tr39878",0.99957759702475,5.17098728316978,5.90282403406434,NA,"salinity.id41471.tr39878","id41471","",NA,"","","","1_of_1_in_tr39878 len=214 id=41471 tr=39878"
"3771","tr39912",0.990008634782102,4.5257485729267,5.35024680077902,NA,"salinity.id11029.tr39912","id11029","",NA,"","","","1_of_1_in_tr39912 len=244 id=11029 tr=39912"
"3772","tr39914",0.975841889120048,2.70695000933614,2.7991812241262,NA,"salinity.id18071.tr39914","id18071","",NA,"","","","1_of_1_in_tr39914 len=358 id=18071 tr=39914"
"3773","tr39923",0.990795274875948,2.64999848096538,2.70391349886161,NA,"salinity.id45501.tr39923","id45501","",NA,"","","","1_of_1_in_tr39923 len=362 id=45501 tr=39923"
"3774","tr3993",0.999701998081369,3.70113891274202,3.85924646787065,NA,"salinity.id22601.tr3993","id22601","",NA,"","","","1_of_2_in_tr3993 len=413 id=22601 tr=3993"
"3775","tr3993",0.999701998081369,3.70113891274202,3.85924646787065,NA,"salinity.id22602.tr3993","id22602","",NA,"","","","2_of_2_in_tr3993 len=535 id=22602 tr=3993"
"3776","tr39949",0.999989286566243,8.64149341414236,11.319777909133,NA,"salinity.id1752.tr39949","id1752","",NA,"","","","1_of_1_in_tr39949 len=213 id=1752 tr=39949"
"3777","tr39969",0.968614091640865,2.50524095965469,2.56566506200726,NA,"salinity.id34192.tr39969","id34192","",NA,"","","","1_of_1_in_tr39969 len=413 id=34192 tr=39969"
"3778","tr39974",0.966388363272843,10.3531704226522,1362.24734106472,NA,"salinity.id4760.tr39974","id4760","extracted_CDS GOMatch=A7S8S2 GOTerms=GO:0005216,GO:0005249,GO:0006810,GO:0006811,GO:0006813,GO:0016020,GO:0016021,GO:0055085 Gene=Cyclic_nucleotide-gated_cation_channel_alpha-4_ Match_Acc=Q8IV77 gene=isogroup16561 length=419 numContigs=1",NA,"","","","1_of_1_in_tr39974 len=202 id=4760 tr=39974"
"3779","tr40004",0.996385338822623,0.363821664985801,0.357199398012396,NA,"salinity.id40607.tr40004","id40607","",17,"extracted_CDS GOMatch=A7SJS3 GOTerms=GO:0016021 Gene=Adiponectin_receptor_ Match_Acc=A0SY07 gene=isogroup07698 length=709 numContigs=1","","","1_of_1_in_tr40004 len=254 id=40607 tr=40004"
"3780","tr40014",0.998064628439154,3.61920721777913,3.83561131017887,NA,"salinity.id42697.tr40014","id42697","",NA,"","","","1_of_1_in_tr40014 len=231 id=42697 tr=40014"
"3781","tr40016",0.992309913287745,0.384612734289793,0.378206890925957,NA,"salinity.id4023.tr40016","id4023","",NA,"","","","1_of_1_in_tr40016 len=361 id=4023 tr=40016"
"3782","tr40035",0.999999999402786,0.122687783729774,0.112239878082358,NA,"salinity.id16887.tr40035","id16887","",19,"extracted_CDS GOMatch=Q4S186 GOTerms=GO:0000166,GO:0003777,GO:0005524,GO:0005874,GO:0007018 Gene=KIF21A_protein_ Match_Acc=B9EGE4 length=426 region=2 run=R_2010_02_19_08_49_25_ xy=1814_3102","","","1_of_1_in_tr40035 len=263 id=16887 tr=40035"
"3783","tr40056",0.999999998052768,35.0722636825185,4959.82959959289,NA,"salinity.id29242.tr40056","id29242","",NA,"","","","1_of_1_in_tr40056 len=251 id=29242 tr=40056"
"3784","tr40081",0.999875173019583,3.08791424512253,3.1208803824694,NA,"salinity.id44949.tr40081","id44949","",NA,"","","","1_of_1_in_tr40081 len=418 id=44949 tr=40081"
"3785","tr40082",0.987233984431655,3.0239061431393,3.16605459840944,NA,"salinity.id17892.tr40082","id17892","",NA,"","","","1_of_1_in_tr40082 len=299 id=17892 tr=40082"
"3786","tr40084",0.999998668748511,6.1661822696991,6.77072859220333,NA,"salinity.id27319.tr40084","id27319","extracted_CDS GOMatch=A7S304 GOTerms=GO:0006810,GO:0016020,GO:0055085 Gene=Solute_carrier_family_12_member_9_ Match_Acc=A2BFP5 length=352 region=1 run=R_2010_02_19_08_49_25_ xy=0401_1657",NA,"","","","1_of_1_in_tr40084 len=340 id=27319 tr=40084"
"3787","tr40150",0.96249176718917,0.425515194483767,0.418370961777432,NA,"salinity.id20201.tr40150","id20201","",18,"extracted_CDS GOMatch=A7RYZ0 GOTerms=GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0005622,GO:0006468,GO:0007165,GO:0016301,GO:0016310,GO:0016740 Gene=Protein_kinase_C-related_kinase_ Match_Acc=Q8MUA6 gene=isogroup01721 length=1849 numContigs=1","","","1_of_1_in_tr40150 len=393 id=20201 tr=40150"
"3788","tr40152",0.99962509971273,0.359957409906987,0.35947161051248,NA,"salinity.id19960.tr40152","id19960","",NA,"","extracted_CDS GOMatch=B4MR46 GOTerms=GO:0005634,GO:0005654,GO:0016246,GO:0031047,GO:0031053 Gene=Serrate_RNA_effector_molecule_homolog_ Match_Acc=Q66I22 gene=isogroup25188 length=301 numContigs=1","","1_of_2_in_tr40152 len=396 id=19960 tr=40152"
